"","sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","lat","long","collectiondate","fk_marker","nucraw_length","code"
"509","CBG-A34583-C07","CRLDA39266-24","GMP#50391","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles deifiliadavilae","BOLD:AAJ1402","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-18","1",658,"CRLDA"
"510","CBG-A34732-F02","CRLDA44617-24","GMP#50399","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi64","BOLD:AAK7552","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-13","1",658,"CRLDA"
"511","CBG-A34737-F11","CRLDA45101-24","GMP#50399","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFW1565","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-13","1",658,"CRLDA"
"512","CBG-A34267-G05","CRLDA45677-24","GMP#50401","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen62","BOLD:ACI3413","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-27","1",658,"CRLDA"
"513","CBG-A32538-C08","CRLDA5067-24","GMP#50390","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen24","BOLD:ACM2107","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-11","1",658,"CRLDA"
"514","CBG-A32552-C07","CRLDA6681-24","GMP#50390","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles keineraragoni","BOLD:AAY4689","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-11","1",658,"CRLDA"
"515","CBG-A27318-G08","CRLDA9295-24","GMP#50394","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAD1415","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-09","1",658,"CRLDA"
"516","CBG-A27320-B03","CRLDA9420-24","GMP#50394","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFH7818","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-09","1",658,"CRLDA"
"517","CBG-A27320-D04","CRLDA9445-24","GMP#50394","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEU9888","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-09","1",658,"CRLDA"
"518","CBG-A33605-A10","CRLDB12265-24","GMP#50375","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:AAJ1383","Malaise trap LDR-3A",10.8930855,-85.3794,"2023-06-13","1",658,"CRLDB"
"519","CBG-A35804-D01","CRLDC1462-24","GMP#50401","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Janzen11","BOLD:ABZ4093","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-27","1",658,"CRLDC"
"520","CBG-A34608-C02","CRLDC2140-24","GMP#50405","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","","BOLD:ACY9397","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-07-25","1",657,"CRLDC"
"521","CBG-A34755-G03","CRLDC265-24","GMP#50403","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:ACF1627","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-07-11","1",658,"CRLDC"
"522","CBG-A36463-E09","CRLDC7301-24","GMP#50407","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","","BOLD:AGB7761","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-08-08","1",658,"CRLDC"
"523","CBG-A36253-B01","CRLDC9537-24","GMP#50409","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB0787","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-08-22","1",658,"CRLDC"
"524","CBG-A34506-A05","CRLSB15076-24","GMP#45603","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA1634","Malaise trap LuzSol-B",10.83764,-85.61871,"2022-08-18","1",658,"CRLSB"
"525","CBG-A32984-A10","CRMBA11164-24","GMP#50422","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGB0792","Malaise trap MBT-1",10.55173,-85.42575,"2023-06-16","1",658,"CRMBA"
"526","CBG-A33684-F12","CRMBA25497-24","GMP#50411","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACL4489","Malaise trap MBT-1",10.55173,-85.42575,"2023-03-31","1",658,"CRMBA"
"527","CBG-A35302-B11","CRMBA33998-24","GMP#50420","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGG1770","Malaise trap MBT-1",10.55173,-85.42575,"2023-06-09","1",658,"CRMBA"
"528","CBG-A36878-A01","CRMBA47334-24","GMP#50433","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABA0192","Malaise trap MBT-1",10.55173,-85.42575,"2023-09-15","1",658,"CRMBA"
"529","CBG-A32942-F12","CRMBA6191-24","GMP#50417","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise2942","BOLD:AFX7634","Malaise trap MBT-1",10.55173,-85.42575,"2023-05-19","1",658,"CRMBA"
"530","CBG-A41708-B01","CRMLA2215-24","GMP#25094","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEF3782","Malaise trap SMNPL07_9-A",10.771277,-85.36083,"2017-05-01","1",658,"CRMLA"
"531","CBG-A43352-B07","CRMLA7768-24","GMP#25118","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEB7445","Malaise trap SMNPL07_9-A",10.771277,-85.36083,"2017-10-16","1",658,"CRMLA"
"532","CBG-A43372-A04","CRMLA9653-24","GMP#25130","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAV2052","Malaise trap SMNPL07_9-A",10.771277,-85.36083,"2018-01-08","1",658,"CRMLA"
"533","CBG-A40913-F09","CRMLC354-24","GMP#23570","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADB2009","Malaise trap SMNPL07_13-A",10.768084,-85.35934,"2017-04-03","1",658,"CRMLC"
"534","CBG-A40917-C04","CRMLC749-24","GMP#23570","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAE2842","Malaise trap SMNPL07_13-A",10.768084,-85.35934,"2017-04-03","1",658,"CRMLC"
"535","CBG-A41366-F09","CRMLC7594-24","GMP#23618","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAE6754","Malaise trap SMNPL07_13-A",10.768084,-85.35934,"2018-03-05","1",658,"CRMLC"
"536","CBG-A41072-B05","CRMLE017-24","GMP#25245","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABX5984","Malaise trap SMNPL07_8-A",10.771472,-85.361115,"2017-04-03","1",658,"CRMLE"
"537","CBG-A43105-H06","CRMLE1705-24","GMP#25253","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGD6582","Malaise trap SMNPL07_8-A",10.771472,-85.361115,"2017-05-29","1",658,"CRMLE"
"538","CBG-A43127-E04","CRMLE2902-24","GMP#25261","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAI7301","Malaise trap SMNPL07_8-A",10.771472,-85.361115,"2017-07-24","1",658,"CRMLE"
"539","CBG-A43144-A09","CRMLE5896-24","GMP#25285","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAX2065","Malaise trap SMNPL07_8-A",10.771472,-85.361115,"2018-01-08","1",658,"CRMLE"
"540","CBG-A41079-C11","CRMLE700-24","GMP#25249","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEC6850","Malaise trap SMNPL07_8-A",10.771472,-85.361115,"2017-05-01","1",658,"CRMLE"
"541","CBG-A39810-A03","CRMLG3681-24","GMP#23466","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AED0267","Malaise trap SMNPL07_11-A",10.771667,-85.35975,"2017-04-03","1",658,"CRMLG"
"542","CBG-A41501-H05","CRMLG4990-24","GMP#23498","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAC3394","Malaise trap SMNPL07_11-A",10.771667,-85.35975,"2017-11-13","1",658,"CRMLG"
"543","CBG-A41528-D07","CRMLG8781-24","GMP#23514","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADA9656","Malaise trap SMNPL07_11-A",10.771667,-85.35975,"2018-03-05","1",658,"CRMLG"
"544","CBG-A41535-A11","CRMLG9414-24","GMP#23514","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGF3552","Malaise trap SMNPL07_11-A",10.771667,-85.35975,"2018-03-05","1",658,"CRMLG"
"545","CBG-A40463-D11","CRMLH107-24","GMP#23678","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADB7955","Malaise trap SMNPL07_14-A",10.768194,-85.360306,"2017-05-01","1",658,"CRMLH"
"546","CBG-A40463-F12","CRMLH132-24","GMP#23678","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADB3040","Malaise trap SMNPL07_14-A",10.768194,-85.360306,"2017-05-01","1",658,"CRMLH"
"547","CBG-A40963-H01","CRMLI1415-24","GMP#23626","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAE3605","Malaise trap SMNPL07_15-A",10.76825,-85.361305,"2017-05-01","1",658,"CRMLI"
"548","CBG-A41374-F12","CRMLI6399-24","GMP#23638","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGF3891","Malaise trap SMNPL07_15-A",10.76825,-85.361305,"2017-07-24","1",658,"CRMLI"
"549","CBG-A41374-G10","CRMLI6409-24","GMP#23638","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGF3892","Malaise trap SMNPL07_15-A",10.76825,-85.361305,"2017-07-24","1",658,"CRMLI"
"550","CBG-A42917-H02","CRMNB1386-24","GMP#25217","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADW7655","Malaise trap SMNR4-A",10.761833,-85.3922,"2017-07-31","1",658,"CRMNB"
"551","CBG-A41416-B03","CRMNB3128-24","GMP#25229","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACL1263","Malaise trap SMNR4-A",10.761833,-85.3922,"2017-10-23","1",658,"CRMNB"
"552","CBG-A42903-E08","CRMNB5354-24","GMP#25205","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADX5743","Malaise trap SMNR4-A",10.761833,-85.3922,"2017-05-08","1",658,"CRMNB"
"553","CBG-A41581-C02","CRMNE3283-24","GMP#25141","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAI7299","Malaise trap SMNR5-A",10.762333,-85.39211,"2017-02-13","1",658,"CRMNE"
"554","CBG-A43298-B07","CRMNE4388-24","GMP#25157","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA7181","Malaise trap SMNR5-A",10.762333,-85.39211,"2017-06-05","1",658,"CRMNE"
"555","CBG-A42562-H06","CRMNF2692-24","GMP#24954","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AFV4284","Malaise trap SMNR6-A",10.762694,-85.39203,"2017-05-08","1",658,"CRMNF"
"556","CBG-A42535-D01","CRMNF2927-24","GMP#24942","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABY7235","Malaise trap SMNR6-A",10.762694,-85.39203,"2017-02-13","1",658,"CRMNF"
"557","CBG-A42536-H07","CRMNF3076-24","GMP#24942","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADB4497","Malaise trap SMNR6-A",10.762694,-85.39203,"2017-02-13","1",658,"CRMNF"
"558","CCDB-46556-E05","CRMSA1241-23","GMP#45336","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Alphomelon","Alphomelon xestopyga","BOLD:AAE5701","Malaise trap BSE",10.8438,-85.6138,"","1",653,"CRMSA"
"559","CBG-A04291-G09","CRSAA10045-23","GMP#24591","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Lathrapanteles","Lathrapanteles Janzen02","BOLD:AFI4867","Malaise trap SSM-2A",10.804,-85.326,"2018-06-22","1",651,"CRSCA"
"560","CBG-A04629-G09","CRSCA1441-23","GMP#24611","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield52","BOLD:AAR9046","Malaise trap SSM-2A",10.804,-85.326,"2018-11-09","1",652,"CRSCA"
"561","CBG-A29013-A02","CRSCA15755-24","GMP#24592","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles jeremydewaardi","BOLD:ABY7037","Malaise trap SSM-2A",10.8038,-85.32611,"2018-06-29","1",658,"CRSCA"
"562","CBG-A29065-G11","CRSCA24671-24","GMP#24626","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield115","BOLD:AEY7512","Malaise trap SSM-2A",10.8038,-85.32611,"2019-02-22","1",658,"CRSCA"
"563","CBG-A04643-D03","CRSCA4551-23","GMP#24631","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise2419","BOLD:AFX2419","Malaise trap SSM-2A",10.804,-85.326,"2019-03-29","1",653,"CRSCA"
"564","CBG-A08069-C07","CRSGB10584-23","GMP#28784","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB4574","Malaise trap SGF-A",10.879,-85.39,"2020-02-24","1",658,"CRSGB"
"565","CBG-A06134-E02","CRSGB1680-23","GMP#31077","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGA9368","Malaise trap SGF-A",10.879,-85.39,"2019-05-20","1",658,"CRSGB"
"566","CBG-A06137-F10","CRSGB1985-23","GMP#31077","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Sendaphne","","BOLD:AEN4779","Malaise trap SGF-A",10.879,-85.39,"2019-05-20","1",658,"CRSGB"
"567","CBG-A08564-A11","CRSGC10239-23","GMP#31038","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","microMalaise01","microMalaise01 Malaise8411","BOLD:AFG8411","Malaise trap SGC-A",10.88,-85.389,"2019-05-20","1",658,"CRSGC"
"568","CBG-A08333-G07","CRSGC14228-23","GMP#31042","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise9293","BOLD:ACX9239","Malaise trap SGC-A",10.88,-85.389,"2019-06-17","1",658,"CRSGC"
"569","CBG-A08587-B07","CRSGC20549-23","GMP#31046","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB7535","Malaise trap SGC-A",10.88,-85.389,"2019-07-15","1",657,"CRSGC"
"570","CBG-A08643-B04","CRSGC25257-23","GMP#31054","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAM1064","Malaise trap SGC-A",10.88,-85.389,"2019-09-09","1",658,"CRSGC"
"571","CBG-A09686-F10","CRSGC26784-23","GMP#31058","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAM1089","Malaise trap SGC-A",10.88,-85.389,"2019-10-07","1",658,"CRSGC"
"572","CBG-A09713-B02","CRSGC30954-23","GMP#28747","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABA7271","Malaise trap SGC-A",10.88,-85.389,"2020-02-24","1",658,"CRSGC"
"573","CBG-A35821-C02","CRSGD121-24","GMP#53351","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACI3397","Malaise trap SGF-E",10.87912,-85.38987,"2023-05-15","1",658,"CRSGD"
"574","CBG-A36486-B01","CRSGD3243-24","GMP#53359","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABU7421","Malaise trap SGF-E",10.87912,-85.38987,"2023-07-10","1",658,"CRSGD"
"575","BIOUG80544-A04","CRSIA34675-22","GMP#23135","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise6626","BOLD:ABY6626","Malaise trap PL12-4F",10.763,-85.334,"2019-07-04","1",652,"CRSIA"
"576","BIOUG80544-B01","CRSIA34684-22","GMP#23135","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise5139","BOLD:AES5139","Malaise trap PL12-4F",10.763,-85.334,"2019-07-04","1",653,"CRSIA"
"577","BIOUG80544-C07","CRSIA34702-22","GMP#23135","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","microMalaise01","microMalaise01 Malaise2421","BOLD:AES2421","Malaise trap PL12-4F",10.763,-85.334,"2019-07-04","1",656,"CRSIA"
"578","BIOUG80544-C12","CRSIA34707-22","GMP#23135","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles petronariosae","BOLD:AET3846","Malaise trap PL12-4F",10.763,-85.334,"2019-07-04","1",652,"CRSIA"
"579","BIOUG80544-E05","CRSIA34724-22","GMP#23135","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","microMalaise01","microMalaise01 Malaise0043","BOLD:AEU0043","Malaise trap PL12-4F",10.763,-85.334,"2019-07-04","1",651,"CRSIA"
"580","BIOUG80544-E09","CRSIA34728-22","GMP#23135","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise9119","BOLD:AEO9119","Malaise trap PL12-4F",10.763,-85.334,"2019-07-04","1",651,"CRSIA"
"581","CBG-A31122-E07","CRSMG6990-24","GMP#29411","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise1122","BOLD:AFX7651","Malaise trap SSM-3B",10.79698,-85.32745,"2020-05-22","1",658,"CRSMG"
"582","CBG-A31125-E07","CRSMG7275-24","GMP#29412","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles malaise0738","BOLD:AEN0738","Malaise trap SSM-3B",10.79698,-85.32745,"2020-05-29","1",658,"CRSMG"
"583","CBG-A31361-C02","CRSMG7816-24","GMP#29414","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise7738","BOLD:AEF7738","Malaise trap SSM-3B",10.79698,-85.32745,"2020-06-12","1",658,"CRSMG"
"584","BIOUG27901-A06","GMAAE137-16","GMP#05826","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise1876","BOLD:ADA1876","ESG Malaise Trap",10.8801,-85.3889,"2013-10-14","1",594,"GMAAE"
"585","BIOUG28290-G07","GMAAN823-16","GMP#05844","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles robbinthorpiDHJ02","BOLD:AAI7313","ESG Malaise Trap",10.8801,-85.389,"2014-02-17","1",564,"GMAAN"
"586","BIOUG28287-A08","GMAAU424-16","GMP#05858","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Whitfield4589","BOLD:ADA4589","ESG Malaise Trap",10.8801,-85.389,"2014-05-26","1",588,"GMAAU"
"587","BIOUG28037-E07","GMABS019-16","GMP#09005","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield57","BOLD:ABA9261","ESG Malaise Trap Year 2",10.88,-85.389,"2014-12-29","1",588,"GMABS"
"588","BIOUG28039-F12","GMABT023-16","GMP#09006","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise8079","BOLD:ACZ8079","ESG Malaise Trap Year 2",10.88,-85.389,"2015-01-05","1",585,"GMABT"
"589","BIOUG19587-D10","GMACA845-15","GMP#05819","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise2758","BOLD:ACU2758","ESG Malaise Trap",10.88,-85.389,"2013-08-26","1",561,"GMACA"
"590","BIOUG22620-B03","GMACG805-15","GMP#05831","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea rogerblancoi","BOLD:AAL2325","ESG Malaise Trap",10.88,-85.389,"2013-11-18","1",600,"GMACG"
"591","BIOUG22966-F03","GMACH552-15","GMP#05833","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise4804","BOLD:ACW4804","ESG Malaise Trap",10.88,-85.389,"2013-12-02","1",600,"GMACH"
"592","BIOUG24962-F08","GMACT020-15","GMP#05855","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise4770","BOLD:ACY4770","ESG Malaise Trap",10.88,-85.389,"2014-05-05","1",585,"GMACT"
"593","BIOUG28201-E11","GMADZ071-16","GMP#09038","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise1467","BOLD:ADA1467","ESG Malaise Trap Year 2",10.8801,-85.389,"2015-08-17","1",612,"GMADZ"
"594","BIOUG36488-H08","GMCCB2659-17","GMP#10077","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise7120","BOLD:ADH7120","Derrumbe Malaise Trap",10.92918,-85.46426,"2015-04-30","1",600,"GMCCB"
"595","BIOUG36548-C11","GMCCD1153-17","GMP#10078","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles malaise0331","BOLD:ADK0331","Derrumbe Malaise Trap",10.92918,-85.46426,"2015-05-07","1",585,"GMCCD"
"596","BIOUG31505-C10","GMCDA834-16","GMP#10051","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise6611","BOLD:ADF6611","Derrumbe Malaise Trap",10.9292,-85.4643,"2014-10-30","1",591,"GMCDA"
"597","BIOUG31516-D08","GMCDB875-16","GMP#10052","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise3512","BOLD:ADF3512","Derrumbe Malaise Trap",10.9292,-85.4643,"2014-11-06","1",603,"GMCDB"
"598","BIOUG31616-D07","GMCDH1337-16","GMP#10057","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise6664","BOLD:ADF6664","Derrumbe Malaise Trap",10.9292,-85.4643,"2014-12-11","1",594,"GMCDH"
"599","BIOUG31637-H10","GMCDI1629-16","GMP#10058","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles alexborisenkoi","BOLD:AAY0777","Derrumbe Malaise Trap",10.9292,-85.4643,"2014-12-18","1",600,"GMCDI"
"600","BIOUG31661-G11","GMCDJ1231-16","GMP#10059","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise7698","BOLD:ADF7698","Derrumbe Malaise Trap",10.9292,-85.4643,"2014-12-25","1",588,"GMCDJ"
"601","BIOUG32747-E05","GMCDQ1125-17","GMP#10066","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Parapanteles","Parapanteles Malaise6250","BOLD:ADH6250","Derrumbe Malaise Trap",10.9292,-85.4643,"2015-02-12","1",595,"GMCDQ"
"602","BIOUG33274-H09","GMCDZ1035-17","GMP#10075","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Malaise6970","BOLD:ADH6970","Derrumbe Malaise Trap",10.9292,-85.4643,"2015-04-16","1",604,"GMCDZ"
"603","BIOUG68943-A08","GMCEC15756-21","GMP#10104","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Rasivalva","Rasivalva Choi01","BOLD:AEL9772","Malaise trap Derrumbe-B",10.929,-85.464,"2015-11-12","1",655,"GMCEC"
"604","BIOUG68476-F10","GMCEC29150-21","GMP#10105","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise8812","BOLD:AEM8812","Malaise trap Derrumbe-B",10.929,-85.464,"2015-11-19","1",642,"GMCEC"
"605","BIOUG68477-B05","GMCEC29192-21","GMP#10105","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise6817","BOLD:AEM6817","Malaise trap Derrumbe-B",10.929,-85.464,"2015-11-19","1",644,"GMCEC"
"606","BIOUG70538-E01","GMCEC33377-21","GMP#25668","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Snellenius","Snellenius Malaise7986","BOLD:AEF7986","Malaise trap Derrumbe-B",10.929,-85.464,"2016-02-25","1",655,"GMCEC"
"607","BIOUG70333-D06","GMCEC41938-21","GMP#25672","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Janzen24","BOLD:AAM1109","Malaise trap Derrumbe-B",10.929,-85.464,"2016-03-24","1",656,"GMCEC"
"608","BIOUG70586-A01","GMCEC42467-21","GMP#25672","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise6931","BOLD:AEN6931","Malaise trap Derrumbe-B",10.929,-85.464,"2016-03-24","1",655,"GMCEC"
"609","BIOUG68482-A01","GMCEC48447-21","GMP#25667","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise4592","BOLD:AEN4592","Malaise trap Derrumbe-B",10.929,-85.464,"2016-02-18","1",654,"GMCEC"
"610","BIOUG68382-G04","GMCEC6063-21","GMP#25661","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles wilbertharayai","BOLD:AAN2539","Malaise trap Derrumbe-B",10.929,-85.464,"2015-12-31","1",655,"GMCEC"
"611","BIOUG70345-A10","GMCED14761-21","GMP#25680","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise7904","BOLD:AEM7904","Malaise trap Derrumbe-B",10.929,-85.464,"2016-05-19","1",654,"GMCED"
"612","BIOUG70983-D08","GMCED1659-21","GMP#25699","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise7825","BOLD:AEN7825","Malaise trap Derrumbe-B",10.929,-85.464,"2016-09-29","1",654,"GMCED"
"613","CBG-A37527-B11","GMCGA13228-24","GMP#25727","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFK1700","Malaise trap Derrumbe-C",10.92918,-85.46426,"2017-04-13","1",658,"GMCGA"
